forstte01,1971,Terry Jay,L,791,16
fortuti01,1992,Timothy Shawn,L,84,3
fosnoje01,1964,Gerald Eugene,L,44,2
fossato01,1988,Emilio Antonio (Morejon),L,324,14
fossuca01,2001,Casey Paul,L,607,9
fostejo01,2002,John Norman,L,54,3
fournhe01,1894,Julius Henry,L,5,1
fowleje01,1924,Jesse Peter,L,5,1
foxenbi01,1908,William Aloysius,L,130,5
frailke01,1972,Kenneth Douglas,L,136,5
francje01,2004,Jeffrey William,L,694,7
francjo01,1984,John Anthony,L,975,21
francos01,1890,Osman Beverly,L,0,1
francra01,1922,Ray James,L,96,4
francte01,1989,Terry Jon,L,1,1
frankwa01,2000,Gary Wayne,L,216,7
freembu01,1891,John Frank,L,28,2
freemji01,1972,Jimmy Lee,L,38,2
freitto01,1932,Antonio,L,135,5
frencla01,1929,Lawrence Herbert,L,1187,15
frenclu01,2009,Lucas Stephen,L,79,3
freyst01,1989,Steven Francis,L,157,10
friedcy01,1920,Arthur Edwin,L,0,1
frienda01,1895,Daniel Sebastian,L,158,4
friespe01,1883,Peter Martin,L,7,1
frilljo01,1910,John Edmond,L,33,3
fritzch01,1907,Charles Cornelius,L,1,1
froatbi01,1955,William John,L,0,1
frymawo01,1966,Woodrow Thompson,L,1587,20
fuentbr01,2001,,L,615,12
fuhros01,1921,Oscar Lawrence,L,59,3
fultzaa01,2000,,L,394,8
funkto01,1986,Thomas James,L,2,1
furbuch01,2011,Charles R.,L,67,2
fussefr01,1922,Frederick Morris,L,103,4
gabbaka01,2006,Kason Ronald,L,103,4
gainene01,1921,Willard Roland,L,1,1
galatmi01,1936,Milton,L,3,1
gallabi01,1883,William John,L,31,2
gallado01,1962,Douglas Eugene,L,14,1
gallaed01,1932,Edward Michael,L,6,1
gallomi01,2003,Michael Dwain,L,69,4
gannogu01,1895,James Edward,L,0,1
garagke01,1994,Keith John,L,3,1
